date,temperature,cloud_cover,sunshine_hours,energy_production_kWh
2000-07-19,-11.432590623232414,31,13.843353242842579,1.9103827475122759
2000-07-20,15.882724261101341,95,10.116093508812789,0.10116093508812798
2000-07-21,43.522987751662704,83,5.999001007138881,0.203966034242722
2000-07-22,24.596234615332882,49,6.710649191454583,0.6844862175283675
2000-07-23,39.5784528678298,22,5.281381127795501,0.8238954559360983
2000-07-24,-1.4163495502046182,34,10.479158954184,1.383248981952288
2000-07-25,25.562384037849753,36,7.510198040566869,0.9613053491925593
2000-07-26,21.551166808610176,76,11.579588205871685,0.5558202338818409
2000-07-27,38.43584200087251,60,9.631396015553676,0.7705116812442943
2000-07-28,-1.624883594842414,69,13.368253291484141,0.828831704072017
2000-07-29,18.00054053808968,20,7.261945411772398,1.161911265883584
2000-07-30,0.25385310012945084,35,13.955171085187644,1.814172241074394
2000-07-31,7.43886055235064,81,1.6388155360145698,0.062274990368553634
2000-08-01,-1.2958265140081178,23,10.72519668888717,1.6516802900886243
2000-08-02,-5.872059576095989,40,10.99885225696428,1.3198622708357135
2000-08-03,7.907045246100228,97,7.482146487930151,0.04489287892758095
2000-08-04,33.6722879277996,66,4.783183145825429,0.3252564539161292
2000-08-05,-9.191593384409929,51,7.866113787805688,0.7708791512049574
2000-08-06,-7.163060851346373,90,10.596638188891113,0.21193276377782225
2000-08-07,-13.071577496380801,38,5.3417717657317105,0.6623796989507321
2000-08-08,-8.885545112347621,35,1.4001389408893825,0.18201806231561973
2000-08-09,-10.466064093552092,94,1.8339705336295666,0.02200764640355482
2000-08-10,13.339355067365858,16,11.586548669700719,1.9465401765097206
2000-08-11,35.73966933383632,7,11.02724783523694,2.0510680973540705
2000-08-12,40.694944866181984,17,11.071367389077533,1.8378469865868705
2000-08-13,-8.23823265100889,84,8.820007232302126,0.2822402314336681
2000-08-14,33.14750053398133,78,7.997626088444235,0.35189554789154637
2000-08-15,-12.409984884389269,99,3.35521029759008,0.006710420595180167
2000-08-16,42.802776645173125,64,6.666181316127872,0.4799650547612068
2000-08-17,27.846510908051094,40,6.032317901680713,0.7238781482016856
2000-08-18,10.070525350721184,0,6.928192825742343,1.3856385651484686
2000-08-19,-14.141379063085456,47,10.654984832088331,1.1294283922013633
2000-08-20,0.8408067493165188,3,2.039544729084821,0.3956716774424553
2000-08-21,33.51304805555783,99,4.049421295968289,0.008098842591936585
2000-08-22,22.911187154539654,45,5.998686063156201,0.6598554669471822
2000-08-23,-3.686095018281609,77,0.11460272848365483,0.005271725510248121
2000-08-24,18.775622486545103,91,4.95510536785887,0.08919189662145964
2000-08-25,28.24263888067152,96,9.767822154670897,0.07814257723736726
2000-08-26,39.22465311697615,38,8.68812785690622,1.0773278542563713
2000-08-27,26.480115345474857,29,9.827464046287139,1.3954998945727737
2000-08-28,37.962092821192165,64,1.0709318604435132,0.07710709395193295
2000-08-29,43.821500802515246,72,3.29283201445391,0.184398592809419
2000-08-30,-11.87731369092119,86,12.122861559368767,0.3394401236623255
2000-08-31,-3.510109763292242,81,8.324911497309982,0.31634663689777925
2000-09-01,1.5587369721621904,75,9.722559571953813,0.48612797859769064
2000-09-02,36.782226322548325,49,11.060964518376352,1.128218380874388
2000-09-03,-13.333531200959817,8,12.398516338674842,2.2813270063161712
2000-09-04,24.023988319920278,73,9.30763656175348,0.502612374334688
2000-09-05,26.328633340219014,45,6.559181914017688,0.7215100105419459
2000-09-06,40.294126652474716,54,13.30469124080554,1.2240315941541098
2000-09-07,27.35277848156838,85,8.000519707859002,0.24001559123577013
2000-09-08,5.908519840272017,64,8.623843348769539,0.6209167211114067
2000-09-09,0.33635964904797966,79,0.7373752269379261,0.030969759531392894
2000-09-10,-11.618184850924766,35,2.4372797467822624,0.31684636708169417
2000-09-11,34.246824284739674,54,1.4836956032418118,0.13649999549824668
2000-09-12,10.077970417093798,33,6.9529233177153635,0.9316917245738586
2000-09-13,34.88185779303039,48,4.819678153508594,0.5012465279648938
2000-09-14,12.99994513139459,26,3.9535277241644167,0.5851221031763337
2000-09-15,28.794550981612375,20,3.7657670226121827,0.6025227236179493
2000-09-16,23.48845783814552,24,10.441106677741997,1.5870482150167837
2000-09-17,-4.448849534443703,12,9.38063799969634,1.650992287946556
2000-09-18,36.12933293063969,72,7.90133359630284,0.44247468139295915
2000-09-19,15.598505674314747,12,9.563932940120269,1.6832521974611676
2000-09-20,43.5188280925474,90,7.523649734568042,0.1504729946913608
2000-09-21,-1.5962692946395922,15,9.300391544426674,1.5810665625525344
2000-09-22,42.06080380900908,27,6.711329245868251,0.9798540698967647
2000-09-23,38.09620766237451,29,5.372947502439553,0.7629585453464165
2000-09-24,31.81367654328919,59,12.546887142795754,1.028844745709252
2000-09-25,41.82364647951399,31,6.8472488521420996,0.9449203415956098
2000-09-26,-2.8839667491849745,51,1.8564789900210041,0.18193494102205843
2000-09-27,-9.103859884230763,66,13.812101842312849,0.9392229252772737
2000-09-28,36.22807406932308,8,5.209744656722746,0.9585930168369855
2000-09-29,30.350301857981734,40,10.068867672152468,1.2082641206582962
2000-09-30,-14.639314115730926,93,13.927481671163905,0.19498474339629454
2000-10-01,10.490531727336347,37,10.310026553293678,1.2990633457150036
2000-10-02,13.851739109842221,0,11.785432647223171,2.357086529444634
2000-10-03,8.137104527595636,75,7.351906137982649,0.36759530689913245
2000-10-04,36.49431460006705,89,4.966845199254124,0.10927059438359071
2000-10-05,-5.298228720209348,15,6.194731060479534,1.053104280281521
2000-10-06,-8.974388080580049,11,2.668715917986037,0.4750314334015146
2000-10-07,10.18198782017642,76,8.088410000200009,0.3882436800096004
2000-10-08,7.711486614807054,33,9.844803231866013,1.3192036330700456
2000-10-09,6.643134139936638,10,0.6617943102575639,0.11912297584636151
2000-10-10,20.643165251822374,2,11.565003110478521,2.2667406096537905
2000-10-11,11.620158215137078,75,10.150268380017916,0.5075134190008959
2000-10-12,-5.868064743105709,27,0.41200527383171126,0.060152769979429845
2000-10-13,9.454240188579838,12,3.5215263414633986,0.6197886360975582
2000-10-14,8.976915501593098,65,8.683063042425683,0.6078144129697979
2000-10-15,15.694186616648558,56,3.1544395024291223,0.27759067621376277
2000-10-16,31.78510126279042,14,7.576722600714059,1.3031962873228182
2000-10-17,18.187407028087357,31,10.480801334836057,1.446350584207376
2000-10-18,32.612101239337996,20,5.786147654852479,0.9257836247763968
2000-10-19,10.060211889444787,7,10.59080000089609,1.9698888001666726
2000-10-20,13.332456896266425,3,1.5926629453572192,0.30897661139930055
2000-10-21,24.921339564186773,77,11.554947372494146,0.5315275791347307
2000-10-22,21.356948729966398,63,1.314875537363944,0.09730078976493185
2000-10-23,34.05132430903328,8,12.40086680884062,2.2817594928266742
2000-10-24,30.698780357820972,94,11.424011325600514,0.13708813590720628
2000-10-25,10.576628650357797,12,13.316177400974857,2.343647222571575
2000-10-26,6.254997692238302,84,8.549188694535635,0.27357403822514037
2000-10-27,3.6764351806216133,37,8.94685742396284,1.1273040354193178
2000-10-28,-5.312809748422357,72,7.077659078194017,0.396348908378865
2000-10-29,3.5955337797834517,10,8.91263352573906,1.604274034633031
2000-10-30,0.2938280590718527,51,9.108418566993514,0.8926250195653644
2000-10-31,28.267059012305936,34,7.05070945778135,0.9306936484271381
2000-11-01,13.385731124828311,59,5.559695981622137,0.45589507049301525
2000-11-02,-7.499807269368366,14,2.933247884745617,0.5045186361762461
2000-11-03,-14.502809360930172,40,4.611892190727168,0.5534270628872602
2000-11-04,2.2802149681494015,20,12.659784966003896,2.0255655945606237
2000-11-05,23.34295919625611,16,9.793789340200624,1.6453566091537046
2000-11-06,8.615287872274177,42,5.879493324619648,0.6820212256558792
2000-11-07,29.744708068399696,6,3.943435891613723,0.7413659476233799
2000-11-08,-12.876243977005466,69,12.87353311826852,0.7981590533326485
2000-11-09,-7.481102499975396,82,5.097224515704691,0.18350008256536893
2000-11-10,-0.30059218552714206,46,1.5362745131578421,0.16591764742104698
2000-11-11,4.563677001879608,38,2.115305255783738,0.2622978517171835
2000-11-12,23.4893377716597,15,7.116498980006069,1.2098048266010317
2000-11-13,-10.37162221615814,98,6.39244334657066,0.025569773386282666
2000-11-14,-4.968978942388485,31,9.745260176813503,1.3448459044002632
2000-11-15,43.51679752847466,92,13.421106025919936,0.2147376964147189
2000-11-16,34.84099343885045,59,9.72734703296943,0.7976424567034933
2000-11-17,44.918249956659146,28,13.738528292943258,1.9783480741838293
2000-11-18,-13.538643096251079,52,10.4249278030385,1.000793069091696
2000-11-19,34.93755990943881,89,6.197458865287388,0.13634409503632253
2000-11-20,23.53822239052954,82,1.9570851288682298,0.0704550646392563
2000-11-21,3.494480750317237,18,6.983453605469236,1.1452863912969549
2000-11-22,7.094422141707149,93,12.22261359075806,0.1711165902706127
2000-11-23,41.896845539925934,14,6.738942987314543,1.1590981938181015
2000-11-24,22.089321643529175,2,7.295023215324367,1.429824550203576
2000-11-25,15.275870243573934,86,6.86540600713541,0.1922313681997915
2000-11-26,27.853866173056197,99,11.369818400970145,0.02273963680194031
2000-11-27,19.98048484709274,16,0.730905781845413,0.12279217135002939
2000-11-28,8.049316447927456,41,6.6915687252489775,0.7896051095793795
2000-11-29,8.271105685346111,25,11.262864204991628,1.689429630748744
2000-11-30,-0.3269680005240083,94,10.96632089549875,0.13159585074598512
2000-12-01,-9.217719525593344,59,11.718910618302079,0.9609506707007706
2000-12-02,-13.195826437022163,49,9.81379000290364,1.0010065802961712
2000-12-03,19.1723270628679,91,4.686301876979812,0.08435343378563659
2000-12-04,30.956192256455545,14,8.07658640688863,1.3891728619848445
2000-12-05,4.664113806730278,95,4.88408225288412,0.04884082252884125
2000-12-06,-13.222525020045781,50,10.865722902536007,1.0865722902536008
2000-12-07,37.27190183672087,15,4.117443081931063,0.6999653239282806
2000-12-08,38.44882117137733,12,1.3526886431231626,0.23807320118967665
2000-12-09,15.934122946002567,33,0.5567243063205813,0.0746010570469579
2000-12-10,4.88008208808272,43,2.418246914963235,0.27568014830580884
2000-12-11,6.002185626397932,23,3.877189868570327,0.5970872397598305
2000-12-12,0.4859624071895077,27,7.032212750901932,1.0267030616316821
2000-12-13,19.70207074092307,43,5.261870033495553,0.5998531838184932
2000-12-14,29.16306693526291,32,8.765843636923787,1.192154734621635
2000-12-15,7.6075363901167385,87,8.99616512138312,0.23390029315596114
2000-12-16,-3.1699853145360795,58,3.9130928458447816,0.3286997990509617
2000-12-17,35.31633431470621,44,5.6939821260625525,0.6377259981190059
2000-12-18,37.36505237985198,89,11.151322290123534,0.24532909038271775
2000-12-19,26.938917488752388,77,9.827245507784642,0.4520532933580936
2000-12-20,3.661916630200764,71,2.810700427871123,0.16302062481652518
2000-12-21,-10.372111491585688,19,12.09225587873413,1.9589454523549292
2000-12-22,29.702857338583883,94,0.9293540865964536,0.011152249039157453
2000-12-23,23.24851498649371,82,5.2653022990056995,0.18955088276420523
2000-12-24,30.065520313845717,6,5.718704080165334,1.0751163670710828
2000-12-25,-8.344657080255386,70,1.432559572345252,0.08595357434071513
2000-12-26,-7.92573391905758,37,5.169575810343294,0.6513665521032551
2000-12-27,33.43761590723616,12,4.2579259344483384,0.7493949644629077
2000-12-28,13.493734952687628,64,7.203696288089432,0.5186661327424391
2000-12-29,-5.675527573987258,2,4.864305350334821,0.9534038486656249
2000-12-30,14.56265644613994,55,4.984600158507271,0.44861401426565434
2000-12-31,12.606908999956595,56,9.833080830320789,0.8653111130682294
2001-01-01,-4.710068305706132,86,4.584758139809635,0.1283732279146698
2001-01-02,28.667980582056273,15,1.9763761429345617,0.33598394429887546
2001-01-03,-0.09738450243052377,2,5.6601276921519945,1.109385027661791
2001-01-04,8.743363566808434,29,12.140910865843068,1.7240093429497156
2001-01-05,17.9506448602663,99,3.8249102739040337,0.007649820547808075
2001-01-06,17.73992067448362,79,7.733161410070943,0.32479277922297956
2001-01-07,44.77059209370884,19,2.484851886651403,0.4025460056375273
2001-01-08,5.263058536611716,91,10.652357827404177,0.19174244089327513
2001-01-09,4.9731595826626105,20,6.921625415678762,1.107460066508602
2001-01-10,-13.707893939471397,6,5.71529266931492,1.074475021831205
2001-01-11,5.584300504365508,42,3.704669121941924,0.42974161814526324
2001-01-12,7.031674077418167,51,2.73474626034794,0.2680051335140981
2001-01-13,38.303844664720145,50,11.27502219521626,1.1275022195216262
2001-01-14,-3.2084681413316734,54,1.8788759779471027,0.17285658997113346
2001-01-15,35.44262281031686,53,5.690717081779406,0.5349274056872642
2001-01-16,12.070327736223522,79,3.460394584718646,0.1453365725581831
2001-01-17,31.288286103511183,51,3.987558418526157,0.3907807250155634
2001-01-18,32.36798136777023,27,3.846632545018655,0.5616083515727237
2001-01-19,-13.991129014258588,22,10.428014460712847,1.626770255871204
2001-01-20,25.10826079171361,70,0.6205865088004174,0.037235190528025056
2001-01-21,40.92426598940097,76,3.3327922457136063,0.15997402779425313
2001-01-22,-13.59776755961327,52,3.843714520193746,0.3689965939385996
2001-01-23,43.600563134600755,40,5.1282464709464435,0.6153895765135732
2001-01-24,30.752885436285226,94,11.74401811010097,0.14092821732121177
2001-01-25,25.46386900609503,46,5.526911003215439,0.5969063883472674
2001-01-26,39.232598650420876,65,6.004088599795644,0.42028620198569505
2001-01-27,22.04086929440107,36,5.420828921212794,0.6938661019152378
2001-01-28,30.543750531782727,59,1.2724825071949053,0.10434356558998224
2001-01-29,38.692911524706105,35,9.899466357407048,1.2869306264629163
2001-01-30,8.10183563730855,12,11.369295346097491,2.000995980913159
2001-01-31,-8.249206898443688,52,1.8540853814382716,0.17799219661807408
2001-02-01,27.3564085716241,86,10.645460361158285,0.29807289011243204
2001-02-02,12.09082021269501,10,6.853969459663598,1.2337145027394476
2001-02-03,8.668958368306345,45,4.847618290728319,0.5332380119801152
2001-02-04,8.505811974477897,55,10.86771112006616,0.9780940008059542
2001-02-05,-12.6233437744525,10,8.459202427061616,1.5226564368710909
2001-02-06,36.86487228596304,90,6.452575785770052,0.12905151571540102
2001-02-07,-8.000535812059166,13,10.293035308914495,1.7909881437511221
